,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice
1678,20,RL,74.0,7400,Pave,none,3,Lvl,0,Corner,2,NAmes,Artery,Norm,1Fam,1Story,7,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,1.0,2.0,809.0,1.0,0.0,236.0,1045.0,GasA,4,Y,0.0,1045,0,0,1045,1.0,0.0,1,0,3,1,3,6,7,0,0.0,Detchd,1962.0,1.0,2.0,528.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,none,0,mar,2006,WD ,120000
1679,20,RL,88.0,10738,Pave,none,2,Lvl,0,Corner,2,NWAmes,Norm,Norm,1Fam,1Story,6,7,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,792.0,1.0,0.0,301.0,1093.0,GasA,4,Y,0.0,1093,0,0,1093,1.0,0.0,2,0,3,1,3,6,7,1,2.0,Attchd,1966.0,2.0,2.0,484.0,3.0,3.0,2,224,0,0,0,0,0,0.0,3.0,Shed,400,nov,2007,WD ,158500
1680,60,RL,65.0,8366,Pave,none,2,Lvl,0,Inside,2,SawyerW,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,798.0,798.0,GasA,5,Y,0.0,798,842,0,1640,0.0,0.0,2,1,3,1,4,6,7,0,0.0,Attchd,2004.0,2.0,2.0,520.0,3.0,3.0,2,138,45,0,0,0,0,0.0,0.0,none,0,dec,2008,WD ,173000
1681,90,RL,70.0,9842,Pave,none,3,Lvl,0,FR2,2,NAmes,Norm,Norm,Duplex,1Story,4,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,3,Y,0.0,1224,0,0,1224,0.0,0.0,2,0,2,2,3,6,7,0,0.0,CarPort,1962.0,1.0,2.0,462.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,none,0,mar,2007,WD ,101800
1682,70,RL,60.0,7200,Pave,none,3,Lvl,0,Inside,2,SWISU,Feedr,Norm,1Fam,2Story,7,9,1936,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,PConc,4.0,4.0,1.0,5.0,350.0,4.0,210.0,0.0,560.0,GasA,5,Y,0.0,575,560,0,1135,1.0,0.0,1,0,3,1,4,6,7,0,0.0,Detchd,1971.0,2.0,2.0,576.0,3.0,3.0,2,256,0,0,0,0,0,0.0,3.0,none,0,apr,2009,WD ,155000
1683,30,RL,60.0,10230,Pave,Grvl,3,Lvl,0,Inside,2,OldTown,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1054.0,1054.0,GasA,5,Y,0.0,1078,0,0,1078,0.0,0.0,1,0,3,1,5,6,7,0,0.0,Detchd,1987.0,1.0,1.0,264.0,3.0,3.0,0,0,0,0,0,112,0,0.0,2.0,none,0,dec,2009,WD ,125000
1684,20,RM,52.0,8626,Pave,none,3,Lvl,0,Inside,2,OldTown,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,1.0,3,3,CBlock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,4,Y,0.0,968,0,0,968,0.0,0.0,1,0,2,1,3,5,7,0,0.0,Attchd,1956.0,1.0,1.0,331.0,2.0,3.0,2,0,0,0,0,0,0,0.0,0.0,none,0,may,2007,WD ,104500
1685,60,RL,74.0,8834,Pave,none,3,Lvl,0,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,216.0,4,3,PConc,5.0,3.0,1.0,6.0,1170.0,1.0,0.0,292.0,1462.0,GasA,5,Y,0.0,1462,762,0,2224,1.0,0.0,2,1,4,1,5,10,7,1,4.0,Attchd,2004.0,3.0,3.0,738.0,3.0,3.0,2,184,0,0,0,0,0,0.0,0.0,none,0,jun,2009,WD ,350000
1686,90,RL,60.0,8544,Pave,none,3,Lvl,0,Inside,2,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,Stucco,Stone,None,0.0,3,3,CBlock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,4,N,2.0,1040,0,0,1040,0.0,0.0,2,0,2,2,3,6,7,0,0.0,Detchd,1949.0,1.0,2.0,400.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,none,0,jul,2006,WD ,93500
1687,60,RL,68.0,9179,Pave,none,2,Lvl,0,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,158.0,4,3,PConc,4.0,3.0,1.0,6.0,633.0,1.0,0.0,240.0,873.0,GasA,5,Y,0.0,882,908,0,1790,1.0,0.0,2,1,3,1,4,7,7,0,0.0,Attchd,1999.0,2.0,2.0,588.0,3.0,3.0,2,0,88,0,0,0,0,0.0,0.0,none,0,jun,2008,WD ,193000
1688,70,RL,79.0,11526,Pave,none,2,Bnk,0,Inside,1,Crawfor,Norm,Norm,1Fam,2.5Fin,6,7,1922,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,5.0,3.0,1.0,1.0,0.0,1.0,0.0,588.0,588.0,GasA,2,Y,0.0,1423,748,384,2555,0.0,0.0,2,0,3,1,3,11,6,1,4.0,Detchd,1993.0,3.0,2.0,672.0,3.0,3.0,2,431,0,0,0,0,0,0.0,0.0,none,0,sep,2008,WD ,191000
1689,30,RM,70.0,5684,Pave,none,3,Lvl,0,Inside,2,OldTown,Norm,Norm,1Fam,1Story,6,8,1930,2005,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,813.0,813.0,GasA,5,Y,3.0,813,0,0,813,0.0,0.0,1,0,2,1,4,5,7,0,0.0,Detchd,1932.0,1.0,1.0,270.0,2.0,2.0,0,0,113,0,0,0,0,0.0,0.0,none,0,jun,2006,WD ,110000
1690,60,RL,68.0,11885,Pave,none,3,Lvl,0,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,4,3,PConc,4.0,3.0,3.0,6.0,990.0,1.0,0.0,309.0,1299.0,GasA,5,Y,0.0,1299,573,0,1872,1.0,0.0,2,1,3,1,5,7,7,1,3.0,BuiltIn,2001.0,2.0,2.0,531.0,3.0,3.0,2,160,122,0,0,0,0,0.0,0.0,none,0,nov,2009,WD ,261500
1691,20,RL,80.0,9600,Pave,none,3,Lvl,0,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,3.0,504.0,1.0,0.0,546.0,1050.0,GasA,4,Y,0.0,1050,0,0,1050,0.0,0.0,1,0,2,1,3,5,7,0,0.0,Attchd,1956.0,1.0,1.0,338.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,none,0,jun,2009,WD ,128900
1692,60,RL,114.0,17242,Pave,none,2,Lvl,0,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,9,5,1993,1994,Hip,CompShg,MetalSd,MetalSd,BrkFace,738.0,4,4,PConc,5.0,3.0,4.0,3.0,292.0,6.0,1393.0,48.0,1733.0,GasA,5,Y,0.0,1933,1567,0,3500,1.0,0.0,3,1,4,1,5,11,7,1,3.0,Attchd,1993.0,2.0,3.0,959.0,3.0,3.0,2,870,86,0,0,210,0,0.0,0.0,none,0,may,2006,WD ,584500
1693,20,RL,75.0,10215,Pave,none,3,Bnk,0,Inside,2,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,3,3,PConc,3.0,3.0,1.0,5.0,492.0,1.0,0.0,372.0,864.0,GasA,5,Y,0.0,948,0,0,948,0.0,0.0,1,0,3,1,3,5,7,0,0.0,Attchd,1954.0,1.0,1.0,248.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,none,0,feb,2007,WD ,111000
1694,50,RL,60.0,8550,Pave,none,3,Lvl,0,Inside,2,BrkSide,RRAn,Norm,1Fam,1.5Fin,5,5,1926,1950,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,2.0,3.0,1.0,1.0,0.0,1.0,0.0,750.0,750.0,GasA,3,Y,0.0,960,356,0,1316,0.0,0.0,1,0,4,1,3,7,7,0,0.0,Detchd,1965.0,1.0,2.0,576.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,none,0,oct,2007,ConLw,90000
1695,60,RL,68.0,18450,Pave,none,2,Lvl,0,Inside,2,NAmes,Norm,Norm,1Fam,2Story,6,5,1965,1979,Flat,Tar&Grv,Plywood,Plywood,BrkCmn,113.0,3,4,CBlock,4.0,3.0,1.0,2.0,187.0,3.0,723.0,111.0,1021.0,GasA,3,Y,0.0,1465,915,0,2380,0.0,0.0,2,1,3,1,3,7,1,1,1.0,CarPort,1965.0,1.0,2.0,596.0,3.0,3.0,2,0,265,0,0,0,0,0.0,0.0,none,0,aug,2007,WD ,129000
1696,20,RL,68.0,14778,Pave,none,2,Low,0,CulDSac,2,Crawfor,PosN,Norm,1Fam,1Story,6,7,1954,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,4,3,CBlock,3.0,3.0,1.0,4.0,728.0,1.0,0.0,568.0,1296.0,GasA,5,Y,0.0,1640,0,0,1640,1.0,0.0,1,0,3,1,4,7,7,1,4.0,Detchd,1993.0,1.0,2.0,924.0,3.0,3.0,2,108,0,0,216,0,0,0.0,0.0,none,0,nov,2008,WD ,224000
1697,160,FV,30.0,3180,Pave,Pave,3,Lvl,0,Inside,2,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,390.0,1.0,0.0,210.0,600.0,GasA,5,Y,0.0,600,600,0,1200,1.0,0.0,2,1,2,1,4,5,7,0,0.0,Detchd,2005.0,2.0,2.0,480.0,3.0,3.0,2,0,166,0,0,0,0,0.0,0.0,none,0,may,2008,WD ,165000
1698,70,RM,52.0,3068,Pave,Grvl,3,Lvl,0,Inside,2,OldTown,Norm,Norm,1Fam,2Story,6,8,1920,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,662.0,662.0,GasA,5,Y,0.0,662,662,0,1324,0.0,1.0,1,0,3,1,3,6,7,0,0.0,Detchd,1920.0,1.0,1.0,180.0,3.0,3.0,2,0,0,112,0,0,0,0.0,4.0,none,0,feb,2010,WD ,122000
1699,20,RL,68.0,8298,Pave,none,2,HLS,0,Inside,2,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,3.0,6.0,583.0,1.0,0.0,963.0,1546.0,GasA,5,Y,0.0,1564,0,0,1564,0.0,0.0,2,0,2,1,5,6,7,1,4.0,Attchd,2207.0,2.0,2.0,502.0,3.0,3.0,2,132,0,0,0,0,0,0.0,0.0,none,0,sep,2007,New,267300
1700,60,RL,104.0,13518,Pave,none,3,Lvl,0,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,860.0,5,3,PConc,5.0,3.0,1.0,1.0,0.0,1.0,0.0,1926.0,1926.0,GasA,5,Y,0.0,1966,1174,0,3140,0.0,0.0,3,1,4,1,5,11,7,2,4.0,BuiltIn,2009.0,3.0,3.0,820.0,3.0,3.0,2,144,78,0,0,0,0,0.0,0.0,none,0,jul,2009,New,485000
1701,50,RM,90.0,33120,Pave,none,0,Lvl,0,Inside,2,OldTown,RRAn,Feedr,1Fam,1.5Fin,6,5,1962,1962,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1595.0,1595.0,GasA,3,Y,0.0,1611,875,0,2486,0.0,0.0,2,0,5,1,3,8,7,1,4.0,Detchd,1962.0,1.0,2.0,576.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,none,0,oct,2006,WD ,220000
1702,60,RL,68.0,13142,Pave,none,2,Lvl,0,Corner,2,CollgCr,PosN,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,128.0,3,3,PConc,4.0,3.0,1.0,6.0,688.0,1.0,0.0,176.0,864.0,GasA,5,Y,0.0,872,899,0,1771,1.0,0.0,2,1,3,1,4,6,7,0,0.0,Attchd,1997.0,2.0,2.0,600.0,3.0,3.0,2,0,96,0,0,0,0,0.0,0.0,none,0,jul,2008,WD ,215700
1703,20,RL,107.0,11362,Pave,none,2,Lvl,0,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,Stone,42.0,4,3,PConc,5.0,3.0,3.0,6.0,1039.0,1.0,0.0,797.0,1836.0,GasA,5,Y,0.0,1836,0,0,1836,1.0,0.0,2,0,3,1,4,7,7,1,4.0,Attchd,2004.0,3.0,3.0,862.0,3.0,3.0,2,125,185,0,0,0,0,0.0,0.0,none,0,mar,2009,WD ,280000
1704,20,RL,92.0,10845,Pave,none,2,Lvl,0,Corner,2,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,504.0,4,3,PConc,4.0,3.0,3.0,6.0,1149.0,1.0,0.0,454.0,1603.0,GasA,5,Y,0.0,1575,0,0,1575,1.0,0.0,2,0,2,1,4,7,7,1,3.0,Attchd,2003.0,3.0,3.0,732.0,3.0,3.0,2,216,28,0,0,0,0,0.0,0.0,none,0,jun,2008,WD ,284000
1705,180,RM,21.0,1936,Pave,none,3,Lvl,0,Inside,2,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4.0,3.0,3.0,4.0,131.0,6.0,499.0,0.0,630.0,GasA,4,Y,0.0,630,0,0,630,1.0,0.0,1,0,1,1,3,3,7,0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0.0,3.0,none,0,dec,2007,WD ,84500
1706,20,RL,80.0,9760,Pave,none,3,Lvl,0,Inside,1,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,218.0,3,3,CBlock,3.0,3.0,4.0,4.0,717.0,2.0,263.0,415.0,1395.0,GasA,3,Y,0.0,1395,0,0,1395,1.0,0.0,1,0,2,1,3,7,6,1,3.0,Attchd,1963.0,2.0,2.0,440.0,3.0,3.0,2,657,0,113,0,240,0,0.0,0.0,none,0,may,2010,WD ,192000
1707,70,RM,66.0,3960,Pave,Grvl,3,Lvl,0,Inside,2,OldTown,Norm,Norm,1Fam,2Story,7,8,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,502.0,502.0,GasA,3,N,0.0,502,502,0,1004,0.0,0.0,1,0,2,1,4,5,7,1,1.0,Detchd,1930.0,1.0,1.0,200.0,2.0,3.0,0,280,0,68,0,0,0,0.0,3.0,none,0,jul,2006,WD ,105000
1708,20,RL,70.0,9100,Pave,none,3,Lvl,0,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,24.0,1.0,0.0,1836.0,1860.0,GasA,5,Y,0.0,1836,0,0,1836,0.0,0.0,2,0,3,1,4,8,7,1,4.0,Attchd,2004.0,3.0,2.0,484.0,3.0,3.0,2,120,33,0,0,0,0,0.0,0.0,none,0,oct,2006,WD ,216837
1709,20,RL,80.0,9600,Pave,none,3,Lvl,0,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,203.0,2,2,CBlock,3.0,3.0,1.0,3.0,658.0,1.0,0.0,638.0,1296.0,GasA,3,Y,0.0,1496,0,0,1496,0.0,0.0,2,0,3,1,4,6,7,0,0.0,Attchd,1960.0,2.0,2.0,450.0,3.0,3.0,2,0,22,0,0,0,0,0.0,3.0,none,0,feb,2008,WD ,141500
1710,20,RL,57.0,9764,Pave,none,2,Lvl,0,FR2,2,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1967,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,4.0,702.0,1.0,0.0,192.0,894.0,GasA,5,Y,0.0,894,0,0,894,1.0,0.0,1,0,3,1,4,5,7,0,0.0,Attchd,1967.0,2.0,2.0,450.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,none,0,may,2008,WD ,130000
1711,20,RL,60.0,8430,Pave,none,3,HLS,0,Inside,1,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,136.0,3,3,CBlock,4.0,3.0,1.0,3.0,616.0,1.0,0.0,424.0,1040.0,GasA,3,Y,0.0,1040,0,0,1040,0.0,0.0,2,0,3,1,3,5,7,0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0.0,0.0,none,0,aug,2009,WD ,124000
1712,70,RM,50.0,9060,Pave,none,3,Lvl,0,Inside,2,IDOTRR,Norm,Norm,1Fam,2Story,5,6,1923,1999,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,3,BrkTil,4.0,3.0,1.0,5.0,548.0,1.0,0.0,311.0,859.0,GasA,5,Y,0.0,942,886,0,1828,0.0,0.0,2,0,3,1,4,6,7,0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,2,174,0,212,0,0,0,0.0,3.0,none,0,mar,2007,WD ,150909
1713,20,RL,66.0,12778,Pave,none,3,Lvl,0,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1952,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,6.0,658.0,1.0,0.0,350.0,1008.0,GasA,5,Y,3.0,1008,0,0,1008,1.0,0.0,1,0,2,1,3,4,7,0,0.0,Attchd,1952.0,2.0,1.0,280.0,3.0,3.0,2,0,154,0,0,0,0,0.0,3.0,none,0,jan,2006,WD ,139500
1714,20,RL,60.0,8172,Pave,none,3,HLS,0,Inside,2,Edwards,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,WdShing,Plywood,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,682.0,1.0,0.0,182.0,864.0,GasA,3,Y,0.0,864,0,0,864,1.0,0.0,1,0,3,1,3,5,7,0,0.0,Detchd,1996.0,1.0,2.0,528.0,3.0,3.0,0,196,0,0,0,0,0,0.0,0.0,none,0,oct,2007,COD,79275
1715,20,RL,64.0,9037,Pave,none,2,HLS,0,Inside,2,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.0,4,3,PConc,4.0,3.0,3.0,6.0,428.0,1.0,0.0,1048.0,1476.0,GasA,5,Y,0.0,1484,0,0,1484,0.0,0.0,2,0,2,1,5,6,7,1,4.0,Attchd,2006.0,2.0,2.0,472.0,3.0,3.0,2,120,33,0,0,0,0,0.0,0.0,none,0,dec,2007,WD ,265900
1716,30,RL,52.0,6292,Pave,none,3,Bnk,0,Inside,2,SWISU,Norm,Norm,1Fam,1Story,6,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4.0,3.0,3.0,3.0,384.0,1.0,0.0,384.0,768.0,GasA,3,N,0.0,790,0,0,790,0.0,0.0,1,0,2,1,3,4,7,0,0.0,Detchd,1925.0,1.0,1.0,160.0,2.0,3.0,2,0,141,0,0,0,0,0.0,0.0,none,0,apr,2008,WD ,91000
1717,60,RL,85.0,11900,Pave,none,3,Lvl,0,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,5,6,1977,1977,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,157.0,3,3,PConc,4.0,3.0,1.0,5.0,400.0,1.0,0.0,722.0,1122.0,GasA,5,Y,0.0,946,988,0,1934,1.0,0.0,2,1,3,1,3,6,7,1,3.0,Attchd,1977.0,1.0,2.0,567.0,3.0,3.0,1,0,176,0,0,200,0,0.0,0.0,none,0,jul,2009,WD ,185000
1718,20,RL,70.0,7945,Pave,none,3,Lvl,0,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,179.0,4.0,506.0,465.0,1150.0,GasA,5,Y,3.0,1150,0,0,1150,1.0,0.0,1,0,3,1,3,6,7,0,0.0,Attchd,1959.0,2.0,1.0,300.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,none,0,may,2006,WD ,141000
1719,60,RL,134.0,16659,Pave,none,2,Lvl,0,Corner,2,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1582.0,1582.0,GasA,5,Y,0.0,1582,570,0,2152,0.0,0.0,2,1,3,1,4,7,7,1,4.0,Detchd,2007.0,1.0,2.0,728.0,3.0,3.0,2,0,368,0,0,0,0,0.0,0.0,none,0,jun,2007,New,260116
1720,30,RL,50.0,9340,Pave,none,3,Lvl,0,Inside,2,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,3.0,344.0,1.0,0.0,328.0,672.0,GasA,3,Y,0.0,672,0,0,672,1.0,0.0,1,0,2,1,3,4,7,0,0.0,Attchd,1941.0,1.0,1.0,234.0,3.0,3.0,0,0,113,0,0,0,0,0.0,0.0,none,0,aug,2009,WD ,113000
1721,80,RL,68.0,11454,Pave,none,1,Lvl,0,Corner,2,SawyerW,Norm,Norm,1Fam,SLvl,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,302.0,4,3,PConc,4.0,3.0,4.0,6.0,770.0,1.0,0.0,631.0,1401.0,GasA,5,Y,0.0,1511,0,0,1511,1.0,0.0,2,0,3,1,4,6,7,1,2.0,Attchd,1995.0,3.0,3.0,811.0,3.0,3.0,2,168,42,0,0,0,0,0.0,0.0,none,0,feb,2008,WD ,225000
1722,30,RL,80.0,8480,Pave,none,3,Lvl,0,Corner,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,1.0,4.0,700.0,1.0,0.0,93.0,793.0,GasA,3,Y,0.0,793,0,0,793,1.0,0.0,1,0,2,1,2,4,7,0,0.0,Detchd,1945.0,1.0,1.0,240.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,none,0,aug,2009,WD ,113000
1723,80,RL,65.0,6305,Pave,none,3,Lvl,0,Inside,2,Edwards,Norm,Norm,1Fam,SLvl,6,6,1975,1975,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3.0,3.0,5.0,528.0,1.0,0.0,480.0,1008.0,GasA,3,Y,0.0,1096,0,0,1096,1.0,0.0,1,0,3,1,3,5,7,1,2.0,Detchd,1975.0,1.0,1.0,352.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,none,0,jun,2010,WD ,125200
1724,60,RL,82.0,9709,Pave,none,2,Lvl,0,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,120.0,5,3,PConc,5.0,3.0,4.0,6.0,778.0,1.0,0.0,140.0,918.0,GasA,5,Y,0.0,958,1142,0,2100,1.0,0.0,2,1,3,1,5,8,7,2,4.0,BuiltIn,2007.0,3.0,3.0,786.0,3.0,3.0,2,172,104,0,0,0,0,0.0,0.0,none,0,sep,2007,New,319500
1725,50,RL,60.0,10930,Pave,Grvl,3,Bnk,0,Inside,2,NAmes,Artery,Norm,1Fam,1.5Fin,5,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,4.0,580.0,1.0,0.0,333.0,913.0,GasA,3,Y,3.0,1048,510,0,1558,1.0,0.0,1,1,3,1,3,6,7,1,3.0,Attchd,1962.0,1.0,1.0,288.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,none,0,apr,2008,WD ,140000
1726,20,RL,68.0,50102,Pave,none,2,Low,0,Inside,1,Timber,Norm,Norm,1Fam,1Story,6,5,1958,1958,Gable,Tar&Grv,Plywood,Plywood,None,0.0,3,3,CBlock,4.0,3.0,4.0,4.0,909.0,1.0,0.0,723.0,1632.0,GasA,3,Y,0.0,1650,0,0,1650,1.0,0.0,1,0,2,1,3,6,7,2,4.0,Attchd,1958.0,1.0,2.0,518.0,3.0,3.0,2,0,0,0,0,138,0,0.0,0.0,none,0,mar,2006,WD ,250764
1727,60,RL,74.0,8899,Pave,none,3,Lvl,0,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,108.0,5,3,PConc,4.0,3.0,3.0,6.0,40.0,1.0,0.0,908.0,948.0,GasA,5,Y,0.0,948,1140,0,2088,0.0,0.0,2,1,4,1,4,10,7,1,4.0,BuiltIn,2007.0,3.0,3.0,656.0,3.0,3.0,2,100,24,0,0,0,0,0.0,0.0,none,0,jun,2008,WD ,250000
1728,60,RL,65.0,10237,Pave,none,3,Lvl,0,Inside,2,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,768.0,768.0,GasA,5,Y,0.0,768,768,0,1536,0.0,0.0,2,1,3,1,4,6,7,1,4.0,Attchd,2005.0,3.0,2.0,400.0,3.0,3.0,2,100,38,0,0,0,0,0.0,0.0,none,0,jun,2007,WD ,176000
